date,Rt_mean,Rt_median,Rt_lower,Rt_upper,Rt_lower50,Rt_upper50
2013-06-10,1.35986731465,1.3551527,1.16338317,1.5931173600000001,1.2828006749999998,1.42792875
2013-06-17,1.3636241949,1.3574890000000002,1.159897875,1.6018807300000002,1.287749375,1.433448925
2013-06-24,1.233842495975,1.22853425,1.0510483400000001,1.4484161075,1.16405735,1.297660975
2013-07-01,1.0075695960475,1.0053852,0.8539841077500001,1.17920061,0.9521442775,1.058102525
2013-07-08,0.7587694103825,0.7559922649999999,0.6490629422499999,0.88861889575,0.7159322149999999,0.7994445674999999
2013-07-15,0.600237986515,0.5985701400000001,0.5080595477500001,0.7051292985000001,0.5647837025,0.6316411075
2013-07-22,0.5342791244825,0.53275498,0.45215382749999994,0.6275573367500001,0.503425615,0.5623516275
2013-07-29,0.52966850261,0.5269166750000001,0.4468284185,0.6227988577500001,0.4989824675,0.55826809
2013-08-05,0.5977883004025,0.5938384999999999,0.5055668845,0.704467783,0.56356205,0.63021544
2013-08-12,0.7189659238875,0.71375457,0.61202079125,0.8462752115000001,0.6786494675,0.7561098775
2013-08-19,0.886460849535,0.8829143,0.75803034525,1.0388569725,0.8378186825,0.9304720599999999
2013-08-26,1.06708526001,1.0632603500000002,0.9132891715,1.24333578,1.0088110000000001,1.121400075
2013-09-02,1.2020638875375,1.1990389000000001,1.027398665,1.3969644875,1.13748925,1.2628291999999999
2013-09-09,1.2199638469125,1.2155881000000002,1.0416532675,1.4211459599999998,1.1495881000000001,1.2841961249999998
2013-09-16,1.1678555061325,1.16183505,0.9928793309999999,1.3661133275000001,1.1004928500000002,1.23060755
2013-09-23,1.11223428576,1.10550815,0.9484205334999999,1.307829325,1.04786955,1.171437025
2013-09-30,1.0959462473325,1.08804365,0.92993722175,1.29330358,1.031782825,1.156702825
2013-10-07,1.0592494884775,1.0538671499999999,0.89730795675,1.241314695,0.998288175,1.11589
2013-10-14,1.048874924405,1.04537445,0.891025052,1.2289605075,0.9898595099999999,1.10506115
2013-10-21,1.08384005114,1.079375,0.92025504325,1.2702944150000002,1.0234346,1.14107575
2013-10-28,1.096281706645,1.0918294,0.92666857375,1.2910034200000002,1.034286725,1.15213245
2013-11-04,1.061934006695,1.0582314,0.89606229125,1.25220789,1.0008759250000001,1.1173526
2013-11-11,1.0142116123775,1.0066125000000001,0.8512457077500001,1.2144094925,0.9507189875,1.074088
2013-11-18,0.9480482196075,0.9448918900000001,0.80206033350000006,1.1112035100000002,0.89364203,0.997732325
2013-11-25,0.8910970387575,0.8882248699999999,0.7581307015,1.0431240275,0.8413342325,0.9373974975
2013-12-02,0.8677534802975,0.8652102049999999,0.7413387764999999,1.0109126800000001,0.8179146625,0.9137968025
2013-12-09,0.89137518927,0.889043175,0.76085450475,1.0347056725000001,0.841770315,0.937161905
2013-12-16,0.931836139025,0.9289813650000001,0.79185992825,1.0917427775000001,0.8803272125,0.98154243
2013-12-23,1.03472202725,1.03202235,0.888946359,1.208399135,0.975632335,1.0887652749999999
2013-12-30,1.1382146837675,1.13474145,0.9583846509999999,1.3459173325,1.069295475,1.2019307499999998
2014-01-06,1.1324533658125,1.1279868,0.9678290472500001,1.319837995,1.0716440999999999,1.1895427
2014-01-13,1.10177594025,1.0970558000000001,0.9428042674999999,1.28070206,1.0420721999999998,1.1573549
2014-01-20,0.9995469058275,0.9960242100000001,0.8473667432499999,1.1708144274999999,0.9425888199999999,1.05220995
2014-01-27,0.8780169418175,0.8729646200000001,0.74120669125,1.0351195475,0.8251082349999999,0.92743296
